,hktv_ad_id,order_number,additional_parent_order,order_date,order_time_range,delivery_date,delivery_timeslot,app_type,device_type,area,district,delivery_district,delivery_zone,estate_name_en,estate_name_chi,housing_type,sku_id,primary_sku_id,bundle_set,quantity,total_price,primary_category,primary_category_name_en,primary_category_name_chi,primary_store
2270,0Lyzr/Ur6fjS/M7HysDwxWxZnlXBcYTLb/X223wk7F4=,3Zc0dExIU331486aOAZ1qpM2kI2mSM1kjtJlS0d0Mio=,,2022-03-11,15-18,2022-03-22,14:00 - 18:00,MAIN,Android,NT,TUNG CHUNG NT,NT-TCS,東涌舖,,,Commercial,2vYaXvKvhw+4RYOOFO//TzyF2fX7zR+dS+9JDuP7Buc=,2vYaXvKvhw+4RYOOFO//TzyF2fX7zR+dS+9JDuP7Buc=,,1,50 - 55,AA11852010001,Supermarket,超級市場,O5gumPjzebE5EHmMAt47lSS56Wfv1SzNZ5O45H1dufs=
2271,XAQEyt/9kCxejplxLoyy7gnrFOKSQydnztAd1WcqgVM=,16hws5aTrDI4Z1fXdUgjUlaWgeTg78OrvPKfEMDdmv8=,,2022-03-11,21-24,2022-03-26,10:00 - 14:00,MAIN,iOS,NT,HANG HAU NT,ETK,坑口,FU NING GARDENS,富寧花園,HOS,6HExTbvRAK0OfwajW7FfrwBhw6Rf5ti9FHX2/jobm1s=,6HExTbvRAK0OfwajW7FfrwBhw6Rf5ti9FHX2/jobm1s=,,1,50 - 55,AA11852010001,Supermarket,超級市場,uGK0idfopzQhABxlYD120PveJpV0eI4lChfxfvwZSw0=
2272,nIPYRejT9pdAKqKvn826y35eapQ33svKhbxkPbtDIIg=,XE/8LA4fLrGL+K/AxsZcYtXfgoTrDh3/51ZS4/mZHvQ=,,2022-03-11,18-21,2022-03-20,14:00 - 18:00,MAIN,iOS,KLN,TO KWA WAN KLN,WTX-MTK,九龍土瓜灣馬頭角道店,,,Commercial,6HExTbvRAK0OfwajW7FfrwBhw6Rf5ti9FHX2/jobm1s=,6HExTbvRAK0OfwajW7FfrwBhw6Rf5ti9FHX2/jobm1s=,,1,50 - 55,AA11852010001,Supermarket,超級市場,uGK0idfopzQhABxlYD120PveJpV0eI4lChfxfvwZSw0=
2273,0eLbQBfj5xFLtIxZeDyoRxjanQmlgO6K5moom3zc0g4=,YJhw/NunYQv3tJCQ/BdGarWGj0/jb3f3lB301wGd9HQ=,,2022-03-11,00-09,2022-03-19,18:00 - 21:00,MAIN,iOS,NT,TSING YI NT,NT-TW,青衣北(中),,,Private,6HExTbvRAK0OfwajW7FfrwBhw6Rf5ti9FHX2/jobm1s=,6HExTbvRAK0OfwajW7FfrwBhw6Rf5ti9FHX2/jobm1s=,,1,50 - 55,AA11852010001,Supermarket,超級市場,uGK0idfopzQhABxlYD120PveJpV0eI4lChfxfvwZSw0=
2274,LJ38EinRiqzMgoQrqeQpYihQG8lBtD2n0LsXLau0R30=,SRKQ61kEOqwN7D5LAMPUycY7nTmdyhiVl/SIkuSIMac=,,2022-03-11,09-12,2022-03-18,18:00 - 21:00,MAIN,Android,NT,TSING YI NT,NT-TW,青衣南(藍),CHEUNG CHING ESTATE,長青邨,Public,0xmZ8XkbFW/5Zk70nD5bbjhTuvewE/axF9OCgyfICYM=,0xmZ8XkbFW/5Zk70nD5bbjhTuvewE/axF9OCgyfICYM=,,3,100 - 200,AA11852010001,Supermarket,超級市場,uGK0idfopzQhABxlYD120PveJpV0eI4lChfxfvwZSw0=
2275,OO7hiL4xLmY8g/Y92neInx1btDe91JUVFSLZFKN3fa8=,KxymDWUSZ+hH3jHiIvJus0H3JWo+9vsQmNbEr4aVwdA=,,2022-03-11,21-24,2022-03-20,14:00 - 18:00,MAIN,Web,HK,TAI KOO HK,ETH-KOR,太古 - 康怡廣場店,,,Commercial,BsmbcvGoIBkaeaSOKNbParBrjiPMILMzKEP9PatXNaU=,BsmbcvGoIBkaeaSOKNbParBrjiPMILMzKEP9PatXNaU=,,1,42 - 44,AA11852010001,Supermarket,超級市場,uGK0idfopzQhABxlYD120PveJpV0eI4lChfxfvwZSw0=
2276,C2ea0xvqoiVy2A28BbMrq6+ebGk/ateRoX3ZAJYnbJY=,8OAKaUkJxCv4TfirGrFzPtWP7kpiKRqTA9JaUJQQq4U=,,2022-03-11,21-24,2022-03-25,18:00 - 21:00,MAIN,iOS,NT,TSEUNG KWAN O NT,ETK,將軍澳,KWONG MING COURT,廣明苑,HOS,RemgkAgGRIy73DzAJuoNRWkFq0OA1uVXLd0e971QCrU=,RemgkAgGRIy73DzAJuoNRWkFq0OA1uVXLd0e971QCrU=,,1,46 - 48,AA11852010001,Supermarket,超級市場,uGK0idfopzQhABxlYD120PveJpV0eI4lChfxfvwZSw0=
2277,IWO3aWxX8rA3aHn1tc4ClBoSyYbfgqAyDvgO7cbXaac=,TBg7q2ZrLkWuTxwVxMImAKAd9hXa6WC2X1IDcD+8cLU=,,2022-03-11,18-21,2022-03-16,18:00 - 21:00,MAIN,iOS,KLN,KOWLOON TONG KLN,WTX,九龍塘,,,Private,/vrEJiBvQln0uRwY7bDLN0jq51/bjBlBNXM1NaGquSw=,/vrEJiBvQln0uRwY7bDLN0jq51/bjBlBNXM1NaGquSw=,,1,95 - 100,AA11852010001,Supermarket,超級市場,0/6Fick5Zq1jQxdKGJ9jqbKgocjAPEyZmk2d9tacaH4=
2278,JpHBjO4QheN3OrD1qz0Po4VIW97ZaxphCJ0zQSS20+A=,VAfrsXbReEcdyhdFmHiyEJl+SrrIz7VsHQ7vczQ9+FI=,,2022-03-11,00-09,2022-03-18,10:00 - 14:00,MAIN,iOS,NT,LANTAU ISLAND NT,NT-TW,大嶼山,,,Commercial,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,,1,60 - 65,AA11852010001,Supermarket,超級市場,9dpV+IBUgb+Psw38HjbpcDCBjE19gqYIXlCNuZ1rMsw=
2279,c3tCVeR6FfLp8ANnd6RxQvSYcMuHy4Z1uS9Eo8cjGnk=,C8hkkue35ZvhH2RORpIch8qfj54EiO2BxY3tK+V/wNU=,,2022-03-11,12-15,2022-03-26,10:00 - 14:00,MAIN,Android,NT,SAI KUNG NT,ETK,西貢,,,House,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,,1,60 - 65,AA11852010001,Supermarket,超級市場,9dpV+IBUgb+Psw38HjbpcDCBjE19gqYIXlCNuZ1rMsw=
2280,cxQ/shHlDHFACaCFweERap2P0gYJZXYllwajs2UCgBo=,ktrHjtYQxZaf8FSjlvab5ghQZT2vxp8Os+SfVgqxmIY=,,2022-03-11,18-21,2022-03-29,18:00 - 21:00,MAIN,iOS,NT,HANG HAU NT,ETK,坑口,RESIDENCE OASIS,蔚藍灣畔,Private,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,,1,60 - 65,AA11852010001,Supermarket,超級市場,9dpV+IBUgb+Psw38HjbpcDCBjE19gqYIXlCNuZ1rMsw=
2281,NewBORkTCmnD7pi6D3k0vPPpoxI0Q4MDSslxDUs3Cqc=,BH9MvyxaC1rs7atCI2QZPNDPODAq7FGCq0tr/SgHw30=,,2022-03-11,21-24,2022-03-16,14:00 - 18:00,MAIN,Web,NT,MA ON SHAN NT,NT-ZQM,馬鞍山 - 新東王自取點,,,Commercial,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,,1,60 - 65,AA11852010001,Supermarket,超級市場,9dpV+IBUgb+Psw38HjbpcDCBjE19gqYIXlCNuZ1rMsw=
2282,Pnnbf4iCpaOXRawmO2CR78qMlT+cQfDWog9PtpE5iT0=,WhXGW/9ujpqCUcmrRzgd1byFBDcn0r2AOV7enLyLvY0=,,2022-03-11,09-12,2022-04-01,14:00 - 18:00,MAIN,iOS,NT,KWAI CHUNG NT,WTX,上葵涌,,,Commercial,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,,2,100 - 200,AA11852010001,Supermarket,超級市場,9dpV+IBUgb+Psw38HjbpcDCBjE19gqYIXlCNuZ1rMsw=
2283,wJpJjMtjYwLZJCkjMkkx0nrt3+ZQ/3EUfn6RkLy1ekg=,s0fSM0+s0psFZ5JKn1CSAkLLmCiuCAJEFeWs2GXeJao=,,2022-03-11,09-12,2022-03-18,14:00 - 18:00,MAIN,iOS,HK,TAI KOO HK,ETH,太古,NAN FUNG SUN CHUEN,南豐新邨,Private,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,,1,60 - 65,AA11852010001,Supermarket,超級市場,9dpV+IBUgb+Psw38HjbpcDCBjE19gqYIXlCNuZ1rMsw=
2284,TVW0n3ZXwxMmU/lbrOE5+eyO3668dUz2yZoDz+axPtk=,07bLOGTLna3c5g386VwTH8mc1Uoq83y43BYwOvzkH3k=,,2022-03-11,12-15,2022-03-15,18:00 - 21:00,MAIN,iOS,NT,TSUEN WAN WEST NT,NT-DPA,新界愉景新城店,,,Commercial,Cb31cliKfaSxvY1hVzn4TISB9Tm5gt5NMbb8llXqmBQ=,Cb31cliKfaSxvY1hVzn4TISB9Tm5gt5NMbb8llXqmBQ=,,1,200 - 300,AA11852010001,Supermarket,超級市場,cDoA+3P/2+Oncp7i65dPZu4NqlQLQiwUjDm7yPfKlRM=
2285,wCwlC0h3PeGeqj2ENHnJ1sdb/eZ4u6Tk6MPNWv1t36I=,gxdmYd4zegFxAFEy8ABInRQdEFfQ1cPzp5fFqMFjz8I=,,2022-03-11,00-09,2022-03-24,10:00 - 14:00,MAIN,Web,NT,TUEN MUN NT,NT-TM,屯門(市中心),,,Commercial,UkrMTD+vGLX2jXbSwyDWtAhvxQ1aOeabv4MX6rW8XUU=,UkrMTD+vGLX2jXbSwyDWtAhvxQ1aOeabv4MX6rW8XUU=,,1,38 - 40,AA11852010001,Supermarket,超級市場,uzJ1F3qDUweE3xf9P+x5JwcqpBGVseaGH0r5iyLBjoc=
2286,cGbDB4Hdv7FSVIwOofBHx8TwTRW/LTQT1ctTkbfX7pM=,pbFIu1r0BK+vTcOyBfK+Fe70vwlodLtUrFUpjrCgjg0=,,2022-03-11,21-24,2022-03-25,10:00 - 14:00,MAIN,Android,NT,TSING YI NT,NT-TIV,新界青衣宏福花園店,,,Commercial,UkrMTD+vGLX2jXbSwyDWtAhvxQ1aOeabv4MX6rW8XUU=,UkrMTD+vGLX2jXbSwyDWtAhvxQ1aOeabv4MX6rW8XUU=,,1,38 - 40,AA11852010001,Supermarket,超級市場,uzJ1F3qDUweE3xf9P+x5JwcqpBGVseaGH0r5iyLBjoc=
2287,z17pxWBPklYIA7RRX8Gahe7PHGxoyqL9VFvh5eewGJY=,6EcyfltwjC46VJzrpYNErnPVFJ8tjmimoAg49SeJvX8=,,2022-03-11,12-15,2022-03-17,18:00 - 21:00,MAIN,iOS,KLN,YAU MA TEI KLN,WTK,油麻地,,,Private,6RdoZbbXuQcr3PI0l6WnWZjCfDMwc7LIG+lanDbwNqU=,6RdoZbbXuQcr3PI0l6WnWZjCfDMwc7LIG+lanDbwNqU=,,1,200 - 300,AA11852010001,Supermarket,超級市場,2cygPnu9yglKcoQb5BuzCo6euFfvMJbSknpaeXRe3t8=
2288,5iD8mlQkfwdiE40wlhmn5ZtIxVa/Dh8i85TQbVg/krk=,XtSbbFDO+0Z1PNIuLrgNDikGplq1pwnEVWVj6Y7fiIY=,,2022-03-11,00-09,2022-03-17,10:00 - 14:00,MAIN,iOS,KLN,HUNG HOM KLN,WTK,紅磡,WHAMPOA GARDEN,黃埔花園,Private,bduw6oNCdjKiy4HvR7QbFGCOFoKwbB3ZnYz+6BljtUo=,bduw6oNCdjKiy4HvR7QbFGCOFoKwbB3ZnYz+6BljtUo=,,1,100 - 200,AA11852010001,Supermarket,超級市場,2cygPnu9yglKcoQb5BuzCo6euFfvMJbSknpaeXRe3t8=
2289,jONWxL5W/aTxGhVV9RQUuUtboCOL+6BoLXLP3pgiXuc=,myUkQjiyHdNUjvl0HjL/90C4jN2fL4nU1Nwff9jVDwk=,,2022-03-11,12-15,2022-03-18,14:00 - 18:00,MAIN,Android,NT,TSUEN WAN NT,NT-TW,荃灣(東),RIVIERA GARDENS,海濱花園,Private,LKAKLzXHOY38iJHITAAA0d2My6XcG+BIVD7XQREtBfA=,LKAKLzXHOY38iJHITAAA0d2My6XcG+BIVD7XQREtBfA=,,1,75 - 80,AA11852010001,Supermarket,超級市場,XfL7Y+8c3q9Q4U2jastMN79p7T1tKm3QL5MCudgJ73o=
2290,z3CVG0MCWR9yO2MisREQ8QJ6k+Z+988T9tLh/V7Osco=,VJwzieavcZMWHyjUI/dAuDnZj+JniTw/jQ+h25F+Oeo=,,2022-03-11,18-21,2022-03-19,10:00 - 14:00,MAIN,iOS,NT,TAI WO NT,NT-ST,太和,TAI WO ESTATE,太和邨,Public,x1OihnbYOUVfBilwRdwp0nSlS+i0Up9IisKptNYhP/E=,x1OihnbYOUVfBilwRdwp0nSlS+i0Up9IisKptNYhP/E=,,1,75 - 80,AA11852010001,Supermarket,超級市場,AT3VO5V0/I7p++d4an6uMIPwhm/KBaCS/SOp9lOtqHY=
2291,lasCq7gPPwruVVhlXx2bciyFZGoEwVgchqM0dyzK0Gg=,kDOolnZUAPzux1SkbvH+VGOZ4+TSNa76y7YiwGOIWWY=,,2022-03-11,09-12,2022-03-20,14:00 - 18:00,MAIN,iOS,KLN,TO KWA WAN KLN,ETX,土瓜灣(B),,,Private,2snC826JobAaMXRGDVT1oA6kALoCaBAHq738A91oCFw=,2snC826JobAaMXRGDVT1oA6kALoCaBAHq738A91oCFw=,,1,60 - 65,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2292,5DWhnVIHu8ITTeQuGxqkUYxUkJjxX9XaCk2Z+Og34l8=,083CrvbytZC9gXKGKAWF5a4Tgonvdsh20c5cuqT+8pU=,,2022-03-11,21-24,2022-03-16,18:00 - 21:00,MAIN,iOS,KLN,CHEUNG SHA WAN KLN,WTX,長沙灣(下),LAI TSUI COURT,麗翠苑,HOS,2snC826JobAaMXRGDVT1oA6kALoCaBAHq738A91oCFw=,2snC826JobAaMXRGDVT1oA6kALoCaBAHq738A91oCFw=,,2,100 - 200,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2293,hLGtV24J8H4LQKOBCRVcaW92BXBHuIaF0e9e0uvjo7s=,BNicj5BjHDrRLYzgrNHknFx+VV5kdaTbPYF/jcv2QWc=,,2022-03-11,15-18,2022-03-17,14:00 - 18:00,MAIN,iOS,NT,SHAM TSENG NT,NT-TW,深井(西),HONG KONG GARDEN,豪景花園,Private,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,2,100 - 200,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2294,xSRcb4uxE/3fgOleESOa3fgwcN7PzYRoKhr9xFe/YY0=,jsWaXDpQGXBjPvKywL4z3N91BhbpthduqSINJxQZf+Y=,,2022-03-11,18-21,2022-03-20,18:00 - 21:00,MAIN,iOS,HK,SHAU KEI WAN HK,ETH,筲箕灣(地),MING WAH DAI HA,明華大廈,Public,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,2,100 - 200,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2295,N2SGOWQO1+gaQXihYlS1RYDWO3zMEK9y01GO8JqClwA=,RamoMEs9Blxe96GnIwGIy1GWEw2r9MKjWYSxBMV3Xp4=,,2022-03-11,09-12,2022-03-22,14:00 - 18:00,MAIN,iOS,NT,TUNG CHUNG NT,NT-TCS,東涌舖,,,Commercial,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,1,55 - 60,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2296,umY5JfswHYwa5dBni2/fnIqrTBQXFqUZ3BYtq+lCtPk=,iqM00Ej14kj4455gct08sH6SUqrxUxDlTz8nY3tub/E=,,2022-03-11,18-21,2022-03-23,14:00 - 18:00,MAIN,iOS,HK,ABERDEEN HK,WTH-ABC,香港仔 - 香港仔中心店,,,Commercial,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,1,55 - 60,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2297,9d9AvyKBDRKuazAmtiujT0TYGAPCAhqlT6MlzVNNTJ8=,BioAG0fAjqzsjz5ffKxp35iA/WVc6wPucQXSun92iek=,,2022-03-11,00-09,2022-03-24,14:00 - 18:00,MAIN,Android,NT,TUEN MUN NT,NT-TM,屯門(南),,,Private,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,1,55 - 60,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2298,/TI0tIHmmCSk5Pni4KbLwJKGW0QI2wazpCo8uqYolqc=,trsagGekPv+iVz5PRpzAc5d9W/xYN8oWzQkPcaSWli8=,,2022-03-11,00-09,2022-03-12,14:00 - 18:00,MAIN,iOS,NT,TAI PO NT,NT-ZQN,大埔 - 媽子廚房自取點,,,Commercial,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,1,55 - 60,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2299,lBUJh4JKX2URVMS1MJ0zU4qEanshyoJsPS23UTO8aAY=,NLGHivG4A3CcKod7y6kIruLDY+Rida6HpBu0iCcF1PE=,,2022-03-11,18-21,2022-03-18,18:00 - 21:00,MAIN,Android,HK,AP LEI CHAU HK,WTH-SHS,海怡鋪,,,Commercial,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,1,55 - 60,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2300,TKstVomWjQDRiELP5B9RN6qHyky4G3mbafEJm5sNJNo=,oiP1qSgEnpD3d1ehYT7GbmPtxtSE4KItv8V/++qGExI=,,2022-03-11,00-09,2022-03-15,14:00 - 18:00,MAIN,Android,NT,MA ON SHAN NT,NT-ZRI,馬鞍山 - 荳子自取點,,,Commercial,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,1,55 - 60,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2301,9RwEEfgoeErsE2tRImky6cq1babL8m5eigikRCIOq6E=,RzoAZ5jV0i4PcpQ9BmDuVQOkq9Wq+IxJJVb/2tdiyms=,,2022-03-11,09-12,2022-03-18,14:00 - 18:00,MAIN,iOS,KLN,SAU MAU PING KLN,ETX,鯉魚門,PO TAT ESTATE,寶達邨,Public,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,2,100 - 200,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2302,XMzh5gcyfKyMEiYYIJ5NFhOROcEMsdIBZBzASvW+6sw=,26wZubvdNGi430gk6gNKvLNk1NGp5g2wPAOJeb4LKs8=,,2022-03-11,21-24,2022-03-24,14:00 - 18:00,MAIN,iOS,NT,YUEN LONG NT,NT-TM,元朗(市中心),,,Private,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,1,55 - 60,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2303,ksP5YCRAI3YYyuJ8H633MgdkoWJCfBx0+n3MV+do5f8=,rCoPsRU32ek5AbWivT+dyxbDTrVj51LRuSl26XtHWII=,,2022-03-11,00-09,2022-03-26,18:00 - 21:00,MAIN,iOS,NT,TUEN MUN NT,NT-TM,屯門(南),,,Private,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,1,55 - 60,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2304,vWs5Lw8GDow4SlYimAN5BFv+AWUbnITZo05Nt4w7UYI=,PTQj+9pni8B7uL+JdDL76HxcX1vb2BClZkfQeGofoUc=,,2022-03-11,15-18,2022-03-26,14:00 - 18:00,MAIN,iOS,KLN,HO MAN TIN KLN,WTK,何文田(村),,,Private,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,1,55 - 60,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2305,DxP/aKrGpUxqPoGt5aGiE6hU1zZwA/WWM55M04Ek4+g=,Yz2/upnqVwHTwJyd0p3YPMeIeB/RkVcKyQRZfJX8p1Y=,,2022-03-11,21-24,2022-03-23,14:00 - 18:00,MAIN,iOS,KLN,KOWLOON BAY KLN,ETX,九龍灣,AMOY GARDEN,淘大花園,Private,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,2,100 - 200,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2306,lWV62JtEpRt/3XbqA0aiD8XA1b/+EOT5Vq/QyuDmPpo=,+blEgOvdwe7MWAw4uYwnOzsvW2+H/z3ntyAzCnHexoE=,,2022-03-11,21-24,2022-03-28,18:00 - 21:00,MAIN,Web,KLN,KWUN TONG KLN,ETX,觀塘,,,HOS,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,1,55 - 60,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2307,UChN3SlFICvfg9aOABjfnu/Wx+0u175MFcnxSf1WcXQ=,41NlEDPYTeUxjnKaEReg9+JGc9R+y7y/sU5YHDkKly8=,,2022-03-11,12-15,2022-03-29,14:00 - 18:00,MAIN,Web,KLN,HUNG HOM BAY KLN,WTK,紅磡西(海),,,Private,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,1,55 - 60,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2308,utZVRESSQOJttuncN8EpPamGjOKpZp1UEvjY43RQYGw=,h24MnM4XtuLF5bkENeNEg+/tLcAUHKemGpK2UZqY20E=,,2022-03-11,21-24,2022-03-22,14:00 - 18:00,MAIN,iOS,NT,PO LAM NT,ETK,寶琳,TSUI LAM ESTATE,翠林邨,Public,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,1,55 - 60,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2309,CObHrOvra4GKCEhPlMPEl4dyi01/xpMXFR8gxndWWUE=,rb3z7LpkfB1pOksvfkaDTD8XgNXjqccQLo+taA11tJk=,,2022-03-11,15-18,2022-03-16,10:00 - 14:00,MAIN,iOS,NT,TAI WAI NT,NT-TSM,大圍(西),,,HOS,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,1,60 - 65,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2310,pIDU64KfX4Eku9zkFjj912p9F2QtuJScg8KuTpPDRUE=,mwlE1SHp/IIFG/vawDLFCzWfH45uTZnJjrn0m+v+PLg=,,2022-03-11,00-09,2022-03-16,14:00 - 18:00,MAIN,iOS,NT,TUNG CHUNG NT,NT-TW,東涌(東昇),,,Private,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,1,55 - 60,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2311,awkI1By/H+8Ledzi6s7YMY1zJYlQ8j+Rawqe+8BPy94=,ts42rclkJdiZOsSYx9DFhsYueliaPIbes8WMFbnwiBM=,,2022-03-11,15-18,2022-03-22,14:00 - 18:00,MAIN,iOS,KLN,YAU TONG KLN,ETK,油塘步兵,,,HOS,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,S/XyHmdd3FimtWBngVf5aHKAtZTlM2InNEoFQFBTRQ0=,,2,100 - 200,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
2312,QvxHV9xB5iIwyXJqrZL2mGSPTDPWIudxkTAlk0u6DHU=,Hf7cKNp0V4h44n9JgVu3SDT2jSZcoYUYb7cpMvrqtkA=,,2022-03-11,15-18,2022-03-15,18:00 - 21:00,MAIN,iOS,NT,TUEN MUN NT,NT-OWS,新界屯門海趣坊店,,,Commercial,zFsiCM8/JpJNkXVddZPzlNERQRatKxg8waKVcg58qNQ=,zFsiCM8/JpJNkXVddZPzlNERQRatKxg8waKVcg58qNQ=,,1,60 - 65,AA11852010001,Supermarket,超級市場,tBS/r5a1RFxA5xGMrONtd3VOIKI1s0vTzy3jnIHtsto=
